dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0001043,"activated CD4-positive, alpha-beta T cell, human",7
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0002489,double negative thymocyte,3
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000542,lymphocyte,8
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000623,natural killer cell,245
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000815,regulatory T cell,51
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",422
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",27
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000904,"central memory CD4-positive, alpha-beta T cell",393
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000913,"effector memory CD8-positive, alpha-beta T cell",758
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",302
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",19
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000940,mucosal invariant T cell,32
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0001043,"activated CD4-positive, alpha-beta T cell, human",2
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000542,lymphocyte,33
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000623,natural killer cell,601
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000798,gamma-delta T cell,2
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000815,regulatory T cell,31
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",310
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",253
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000904,"central memory CD4-positive, alpha-beta T cell",147
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000913,"effector memory CD8-positive, alpha-beta T cell",173
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",59
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000940,mucosal invariant T cell,20
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0001043,"activated CD4-positive, alpha-beta T cell, human",4
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0002489,double negative thymocyte,15
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000542,lymphocyte,78
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000623,natural killer cell,3117
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000798,gamma-delta T cell,25
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000815,regulatory T cell,59
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",216
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",49
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000904,"central memory CD4-positive, alpha-beta T cell",286
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000913,"effector memory CD8-positive, alpha-beta T cell",1129
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",136
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000940,mucosal invariant T cell,68
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0001043,"activated CD4-positive, alpha-beta T cell, human",1
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0002489,double negative thymocyte,18
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000542,lymphocyte,30
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000623,natural killer cell,1365
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000798,gamma-delta T cell,42
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000815,regulatory T cell,28
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",108
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",20
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000904,"central memory CD4-positive, alpha-beta T cell",239
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000913,"effector memory CD8-positive, alpha-beta T cell",115
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",5
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",14
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000940,mucosal invariant T cell,2
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000542,lymphocyte,26
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000623,natural killer cell,2312
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000815,regulatory T cell,63
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",559
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",46
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000904,"central memory CD4-positive, alpha-beta T cell",498
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000913,"effector memory CD8-positive, alpha-beta T cell",88
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",49
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",53
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000940,mucosal invariant T cell,63
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0001043,"activated CD4-positive, alpha-beta T cell, human",3
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000542,lymphocyte,53
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000623,natural killer cell,927
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000798,gamma-delta T cell,454
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000815,regulatory T cell,243
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",2232
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",551
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000904,"central memory CD4-positive, alpha-beta T cell",2612
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000913,"effector memory CD8-positive, alpha-beta T cell",597
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",41
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000940,mucosal invariant T cell,737
T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0002489,double negative thymocyte,15
